Uniprot.ID,V_log2.i._TMT_1,V_log2.i._TMT_3,V_log2.i._TMT_5,V_log2.i._TMT_7,V_log2.i._TMT_9,D_log2.i._TMT_2,D_log2.i._TMT_4,D_log2.i._TMT_6,D_log2.i._TMT_8,D_log2.i._TMT_10
Q7Z7L7,17.3099067,17.44106297,17.39386736,17.32721263,17.2602089,17.34503964,17.46742767,17.39028209,17.46742767,17.50986468
P80297,18.73785891,18.65448016,18.56518619,18.85751584,18.95519157,18.20656156,18.67148479,19.02172789,18.67583956,18.59776381
Q9H201,17.92723995,17.97936721,17.82501298,17.89367831,18.05999737,17.63075276,17.63075276,17.80677694,17.81856099,17.60801965
P24864,19.68629567,19.41976591,19.39783065,19.57366964,19.59334769,19.50799019,19.40541037,19.42912406,19.5391304,19.51722282
O95563,20.28485144,20.36183761,20.35848541,20.33782196,20.18627797,20.40266516,20.36524568,20.32451689,20.28838548,20.3721978
Q86WJ1,20.26141728,20.36524568,20.23423002,20.20812257,20.18208636,20.25300214,20.30112285,20.2217798,20.17482856,20.16552752
P30711,22.17715804,22.07249783,21.90831198,22.16756941,22.42726638,21.80112499,22.030255,22.04525906,22.28184653,22.05629713
O14908,21.54385849,21.59600704,21.58894369,21.54715064,21.55661367,21.56309725,21.65195684,21.5838929,21.55661367,21.64627089
Q8TEA1,20.83914421,21.00133093,21.2847248,21.54122748,21.07907446,21.07607231,20.82620583,21.21816286,21.15707831,21.17075959
Q8IX12,25.43220055,25.49042439,25.49619426,25.49336248,25.45297257,25.44594482,25.46574118,25.49619426,25.43579518,25.43031134
P21980,26.04678712,26.02265101,26.04392509,26.06758481,26.01810873,26.07169153,26.04678712,26.04546226,25.97534249,26.01408006
Q7Z7M9,23.65979412,23.67466201,23.68867395,23.69499722,23.66780558,23.66532794,23.66399393,23.68099508,23.63094777,23.66399393
Q8N3J3,18.36506165,18.15888375,18.18676458,18.51301812,18.25412832,17.99064974,18.16685912,18.17944683,18.46091711,18.2430636
Q5VV42,21.1389688,21.21039089,21.19799597,21.16018732,21.16103326,21.24566213,21.26576982,21.15707831,21.179676,21.18063844
P62993,26.02114212,26.05658879,26.11789847,26.04094236,26.10054058,26.00671991,26.02114212,26.105587,26.01810873,26.01678618
Q13123,23.11525857,23.14186376,23.17686174,23.19970304,23.05911231,23.16800909,23.21043782,23.18243568,23.18621825,23.19842266
Q8IXQ3,22.25474689,22.09028373,22.05629713,22.10501851,22.28038361,22.11784926,22.05113004,22.1327898,22.16330531,22.05425047
Q13586,24.77277678,24.79143652,24.81695248,24.80237622,24.82215335,24.84510886,24.81140288,24.82215335,24.79275456,24.81932099
Q3LXA3,21.43473645,21.49246549,21.46225809,21.49748363,21.36797405,21.5285119,21.56309725,21.48460305,21.45408055,21.52000145
O15126,23.80963631,23.74492901,23.88914084,23.88914084,24.02558693,23.80796494,23.76207931,23.84089262,23.81640357,23.80018354
O00483,19.32442695,19.3957319,19.28987527,19.4619069,19.56034901,19.17746783,19.34161136,19.41206747,19.47771992,19.33303418
Q9UHB7,21.03466645,21.01102351,20.96992583,20.97426787,21.15585049,20.95624399,21.01102351,20.92506232,21.03790183,20.96351608
P49321,29.60424723,29.54488114,29.62376102,29.59082053,29.62376102,29.60424723,29.56797024,29.60424723,29.59082053,29.56797024
O43264,21.77149185,21.78589284,21.86711533,21.80070806,21.67753141,21.83405228,21.82004466,21.79551567,21.77149185,21.83024309
Q6PII5,21.13096852,20.96564799,20.92636113,21.01102351,21.17181056,20.98994704,20.92790795,20.91339739,21.09779618,20.96461841
Q15776,19.01573755,19.14249445,19.01573755,19.07714955,19.15356648,19.21031093,19.05766714,19.14996902,19.18089076,19.08560218
Q9BRT2,22.48193809,22.41884917,22.54157735,22.44584491,22.70416534,22.32406352,22.38694936,22.50310342,22.59524729,22.46034547
O43847,26.28166498,26.26343125,26.22537308,26.24400442,26.16656592,26.32386921,26.29929763,26.27582621,26.21004946,26.28869432
Q9GZT3,24.56919612,24.58443197,24.5288879,24.52158712,24.69456919,24.44347228,24.52158712,24.54539061,24.57088765,24.50060875
Q9Y265,27.50343412,27.54930385,27.79949899,27.58452548,27.47393884,27.59765645,27.491847,27.6030733,27.50974566,27.41550883
Q9Y4P8,20.74604149,20.80698154,20.74604149,20.77095241,20.67923825,20.92909647,20.9389033,20.76870549,20.72635797,20.76479266
O14925,19.22800245,19.20213681,19.3399105,19.20347328,19.03126516,19.32331391,19.29206121,19.2993599,19.03126516,19.31679335
Q9NXX6,20.03976821,19.95253221,20.09539327,20.00940779,20.03011265,19.93488405,20.00180359,20.10657581,20.0203021,19.86957852
Q96KR6,18.60704202,18.45027032,18.33887361,18.46482134,18.33031383,18.40701669,18.42084723,18.29421648,18.40296809,18.33321131
Q5W0V3,17.62363281,17.88901759,17.74561458,17.55329196,17.47299218,17.81856099,17.76732956,17.73627044,17.77970133,17.74963945
Q02978,19.06424455,19.18909725,19.16178172,19.25160152,19.18909725,19.18089076,19.25160152,19.19281707,19.13429404,19.2353582
Q9Y5X3,21.95119611,22.09378341,22.1147676,21.97651897,21.79478998,22.13124465,22.07843859,22.02855206,21.97866195,22.01128548
Q6GQQ9,18.56677926,18.58373248,18.58055102,18.56518619,18.53764646,18.64318973,18.65713545,18.56518619,18.55778585,18.60263487
Q9Y446,23.60278828,23.4520993,23.49813688,23.55039221,23.67466201,23.45146065,23.40708579,23.48574009,23.62048782,23.50746671
Q9HCE5,21.12893638,20.94274733,21.01916281,21.00989562,21.16018732,21.14114327,21.09779618,21.08051341,21.03466645,21.1844676
Q9UP95,22.78443826,22.71961873,22.76093384,22.7934125,22.72878429,22.76649507,22.68393104,22.70983655,22.6990172,22.68526001
Q6ZN18,16.29757469,15.93999043,16.20819149,16.29757469,16.23062747,16.20819149,16.15444895,16.25149862,15.96183411,15.99429424
Q96HR3,22.09624366,21.88830392,22.02335959,22.05307445,22.37779005,21.77223887,21.88357198,21.97203384,22.24822547,22.07578667
P35637,24.94492617,24.91318962,24.9262759,24.89880642,24.91598964,24.93218083,24.91931987,24.94064342,24.84019976,24.84137105
Q8N6N6,20.21843908,20.18208636,20.08573391,20.18969485,20.26141728,20.09337891,20.16100761,20.18208636,20.25300214,20.10241701
P40121,20.55839803,20.51437866,20.44600291,20.46603321,20.4204796,20.56950891,20.59016962,20.46704035,20.47464472,20.55398015
Q04864,22.24673763,22.22958602,22.22454715,22.25238811,22.2113696,22.23480612,22.25414772,22.22801516,22.17848612,22.17205661
Q9UBS4,25.71466267,25.67953416,25.7554673,25.75920307,25.66157797,25.75727429,25.64066499,25.68539734,25.71520321,25.66712679
Q5VT06,22.79230581,22.80527311,22.78273123,22.80199589,22.76649507,22.87253979,22.80527311,22.78273123,22.78443826,22.81729455
Q6IBW4,19.76695488,19.72271383,19.73711142,19.72608463,19.77785486,19.76695488,19.71158586,19.7185728,19.76200303,19.68884986
Q15528,21.4455453,21.29834983,21.32293911,21.40210433,21.60766932,21.2421139,21.25103046,21.40034254,21.48301835,21.39001991
Q86W42,21.94606872,21.92088,21.86372174,21.91850332,21.84479074,21.95883131,21.93083596,21.87354256,21.92937831,21.94064995
P55010,24.91598964,24.92241027,24.89436354,24.86326874,24.8050886,24.95346075,24.95709807,24.89880642,24.86710108,24.92156738
Q9NUQ7,19.35301178,19.49124477,19.32892653,19.35674909,19.16023936,19.36527145,19.55562017,19.47546669,19.27341476,19.35674909
Q9C0D3,20.4801059,20.39128787,20.3876443,20.46004839,20.37388001,20.41789911,20.34563438,20.33931218,20.41789911,20.32248052
Q9NUD5,20.30949887,20.30452552,20.20688649,20.21843908,20.25876819,20.37815501,20.37651049,20.233401,20.23809985,20.36296398
Q7LBC6,23.94739202,23.9617726,23.94812684,23.90284833,23.9126365,23.96533745,23.99123901,23.95135351,23.90834417,23.98348036
A1L188,19.99732965,19.94880391,19.98219062,19.90322719,20.06989075,19.86477989,19.89920547,19.93945846,19.98081851,19.98837091
P31040,26.79557645,26.72750582,26.71714096,26.7213535,26.73724081,26.72750582,26.75261886,26.69638863,26.70171491,26.74255713
P14927,26.13693642,25.98664885,26.02114212,25.98217242,26.38163904,25.71918227,25.89554021,26.01408006,26.26842173,26.08356353
P35268,24.38031867,24.6604755,24.54604516,24.35046011,24.40634334,24.51966793,24.62577699,24.47746306,24.4638006,24.71875752
Q96T76,19.39166235,19.39783065,19.5391304,19.59334769,19.26942036,19.54563021,19.49532231,19.59168865,19.42133088,19.57993086
Q01844,26.25489344,26.25201587,26.22981852,26.21543323,26.25489344,26.20716536,26.17558125,26.22537308,26.22381086,26.23408461
Q8WWY3,22.55986794,22.62388694,22.55361719,22.51747308,22.62490024,22.53902938,22.60412825,22.58168699,22.54157735,22.53021031
O94822,20.8737224,20.81849772,20.87716641,20.93759243,20.86107899,20.75970952,20.80343073,20.89150823,20.87986351,20.84357247
P00846,19.48105834,19.51027581,19.34672283,19.52672016,19.24126415,19.42912406,19.49124477,19.39006243,19.32331391,19.2993599
Q9UMY4,23.83250141,23.86436446,23.81011897,23.83642011,23.85945234,23.82460447,23.84245162,23.7971845,23.82943858,23.78732821
P63313,25.52444567,25.4132854,25.58964392,25.60768765,26.07862542,25.11588449,25.29652354,25.63242766,25.77986445,25.58084929
Q96GU1,25.94305716,25.87053489,25.96827697,25.82992264,26.08804312,25.88787869,25.84684886,25.86710167,26.05302474,25.84684886
Q9H4L7,21.45629112,21.5041649,21.49025222,21.49246549,21.339971,21.52095373,21.55045328,21.46899355,21.4646281,21.45629112
Q8N684,24.75374829,24.67378884,24.68270263,24.72583351,24.7108804,24.6884034,24.69261582,24.6708399,24.71286816,24.67818203
Q9NP31,18.69096818,18.67148479,18.48112421,18.72268367,18.88680476,18.5036423,18.54440838,18.48758705,18.80433163,18.6862081
P06703,20.82924202,20.63913485,20.80753738,20.88102479,21.222649,20.87716641,20.57885083,20.61860483,21.03790183,20.74375466
Q9H3P7,23.14075102,23.13540706,23.14934247,23.1272946,23.05779266,23.12962201,23.15479918,23.15697664,23.16187056,23.13792203
Q9P2X0,21.13547687,21.03790183,21.06439634,21.26750801,21.28835988,20.98311495,21.08051341,21.0221217,21.05985534,21.16225749
Q70Z53,18.47430692,18.40701669,18.62832705,18.49544738,18.70169884,18.44451168,18.55778585,18.58055102,18.44750751,18.46091711
Q969R8,18.80052043,18.83097045,18.76809579,18.77468716,18.81920135,18.83901492,18.68029575,18.78108203,18.79875692,18.70454847
Q96RQ3,19.54919172,19.6071707,19.49322124,19.42133088,19.39280608,19.63646154,19.65593549,19.57468261,19.443783,19.51926824
P62487,25.39779886,25.32935045,25.22789001,25.27418369,25.46574118,25.2897118,25.25326654,25.25642364,25.29341958,25.25642364
P08579,25.76278338,25.72150935,25.73507802,25.7554673,25.71120729,25.7554673,25.67953416,25.70473199,25.71918227,25.71918227
Q9Y2T2,21.9269176,21.95119611,22.04645814,21.99342646,21.96011915,22.03604132,22.06036011,22.07494974,21.98118563,21.96952897
P35754,20.81396601,20.73723523,20.7754292,21.06439634,21.7585811,20.23809985,20.54730145,21.05231658,21.32398065,20.91339739
Q96RS0,20.05482198,20.1800695,20.1468826,20.13525968,20.09667635,20.09539327,20.13636752,20.14349442,20.1685573,20.1468826
Q8TBA6,21.63632791,21.82339198,21.87177997,21.90111956,21.87354256,21.70201515,21.72666882,21.83676413,21.82548733,21.75440849
P30048,27.19348839,27.13483785,27.16636569,27.16636569,27.25741865,27.11136215,27.09184095,27.15432261,27.19659884,27.10266813
P0CG12,23.12841648,22.89898252,23.02479824,23.01988552,23.28741651,22.87054102,22.80035125,23.01257974,23.16539538,23.01831746
Q13098,24.8766261,24.88054311,24.87177265,24.90303473,24.77277678,24.94672741,24.86155986,24.85785128,24.88492385,24.86554574
Q9Y2Y1,22.13454832,22.01384761,22.08024161,22.06988452,22.29629784,21.91916686,21.89088212,22.09267126,22.1668856,22.07249783
A6NHL2,19.30922366,19.42133088,19.55562017,19.50799019,19.25825159,19.40360947,19.22568933,19.51027581,19.36649678,19.35122724
Q9NVH1,23.82354237,23.81247659,23.90170072,23.91530439,23.81988028,23.8926443,23.84905267,23.90834417,23.81988028,23.91068665
Q01459,20.76652848,20.53460552,20.56390123,20.56577805,20.68487392,20.64810002,20.76249451,20.6255069,20.60146345,20.69932707
Q8N0Z6,18.4318833,18.41775522,18.48758705,18.38184082,18.3154784,18.32250646,18.35471365,18.4318833,18.39175328,18.41775522
Q5THJ4,17.92423849,17.82948754,17.89634583,17.76732956,17.77479192,17.74044819,17.84411652,17.81134171,17.80677694,17.82948754
Q5SRE5,17.59591721,17.87002065,17.89367831,17.74044819,17.57683159,17.77970133,17.78700671,17.74044819,17.78399247,17.90208775
O75122,24.15993706,24.21184848,24.25141605,24.20117738,24.12901578,24.2654711,24.21630378,24.29040819,24.15461023,24.22868377
P78536,21.95683285,21.9661642,21.87899073,21.90291571,21.91552138,21.99637345,21.95883131,21.88830392,22.13827046,21.89459774
O75063,19.58499273,19.71533536,19.65593549,19.6260887,19.57366964,19.6260887,19.82518955,19.70218527,19.62806023,19.63646154
Q5RKV6,24.76519813,24.63303791,24.67378884,24.79490178,24.83155827,24.67378884,24.6010313,24.66932854,24.77011003,24.7108804
Q9Y219,18.84520362,18.80052043,18.73506717,18.83901492,18.89092749,18.85997306,18.79765591,18.88680476,19.03628892,18.71725376
Q5TAQ9,22.90346564,22.85719619,22.83952353,22.88067894,22.90448954,22.895966,22.82268826,22.85455011,22.82955616,22.83017057
Q5SVZ6,18.34897429,18.22705221,18.23909029,18.53940831,18.37156237,18.3668538,18.23641845,18.31920933,18.33031383,18.21376873
Q9NNX1,17.91437022,17.62363281,17.67235679,17.69479484,17.87476624,17.63790072,17.65185834,17.6649927,17.85231534,17.68452405
Q13952,22.36901493,22.42316309,22.31262115,22.35157032,22.32075172,22.41884917,22.29447369,22.29447369,22.32075172,22.32075172
P20618,27.46187982,27.4873429,27.54057853,27.57607128,27.43372277,27.57607128,27.4805563,27.50974566,27.51858808,27.50343412
Q5VZ89,20.89329772,20.91655585,20.87020631,20.86107899,20.82459764,20.94999816,20.91531688,20.87868466,20.91578813,20.86107899
Q9Y2R0,21.9632578,21.79813848,21.67167218,21.90198578,21.97866195,21.6925175,21.75334029,21.86782162,21.87354256,21.85020769
P06730,23.28287037,23.41878636,23.36320527,23.28287037,23.17686174,23.42158566,23.46349996,23.39637943,23.26321939,23.33830602
Q8WUH1,22.56803738,22.36901493,22.42623404,22.48758414,22.60847949,22.31501653,22.26188208,22.35386503,22.56283582,22.46449064
P14314,28.11316979,28.15006276,28.14168081,28.09685209,28.10434916,28.12455093,28.07946098,28.10434916,28.14168081,28.11316979
Q92615,23.79577764,23.76207931,23.78601582,23.7924775,23.78207172,23.83773255,23.8144874,23.75622591,23.81247659,23.8144874
P48637,27.58452548,27.54547328,27.56959907,27.61138714,27.61561522,27.56959907,27.50974566,27.54547328,27.6030733,27.56959907
P29590,25.21501602,25.17525444,25.20550113,25.26422446,25.23111572,25.20789923,25.13503367,25.19864259,25.23889587,25.15832791
Q8N344,19.18296891,19.04596931,19.11077006,18.99239286,19.14716038,19.20690339,19.15356648,19.03628892,19.21630176,19.08783755
Q9H5X1,22.61014117,22.55250095,22.56501672,22.53812852,22.74356233,22.51064033,22.53275859,22.55361719,22.62014646,22.60954238
O14497,24.65485665,24.63485112,24.64401493,24.65710571,24.64184413,24.64035534,24.64184413,24.63485112,24.70598169,24.68153462
Q9Y394,19.09976625,19.0246053,18.90293486,18.99999691,19.10320724,19.06682826,19.07626472,18.99638368,19.05470731,19.09380779
O43396,25.59183811,25.58964392,25.58084929,25.58964392,25.49767623,25.63242766,25.63242766,25.59506654,25.5564824,25.56625308
P53999,26.94277182,26.62749262,26.78370748,26.87322967,26.87322967,26.8594246,26.86472147,26.81453931,26.93893055,26.8768128
Q9BZE1,18.72580895,18.6862081,18.74591534,18.6607589,18.5926656,18.82266753,18.77644913,18.72268367,18.63083901,18.69491403
O15550,17.06447448,17.29335493,17.30152775,17.54591186,16.9079647,17.48079336,17.24470587,17.31768331,17.51311578,17.44106297
P00390,27.54057853,27.52174703,27.51858808,27.59185171,27.59185171,27.51858808,27.54547328,27.54930385,27.54930385,27.51858808
P13010,28.40236366,28.42499398,28.42499398,28.42499398,28.36764578,28.44924808,28.40236366,28.40236366,28.38219281,28.38219281
P06132,28.15006276,28.07946098,28.0273954,28.11316979,28.15006276,28.07946098,28.0722388,28.03766751,28.21451591,28.16997583
Q96BP2,20.78732014,20.86291996,20.72307601,20.86496672,20.91887535,20.85788691,20.70556955,20.82322496,20.78351962,20.80054311
Q9H3L0,18.68029575,18.63732797,18.65124691,18.6888718,18.72580895,18.63083901,18.74295397,18.62369634,18.64645759,18.55778585
P55786,26.69309745,26.61285973,26.62374898,26.65302883,26.61786403,26.70000844,26.72750582,26.67202391,26.60960455,26.71150415
Q9H1P3,17.22616145,16.93217316,17.31768331,17.11689611,17.06447448,17.20012967,17.15931245,17.29863916,17.06447448,17.14167874
Q567V2,19.21350702,19.39006243,19.79506683,20.22785906,19.51499639,19.47546669,19.42402037,19.64345898,19.62421611,19.67970377
Q99956,16.46825043,16.79841563,16.69652026,16.63719029,16.53547226,16.75029766,16.89001671,16.76770018,16.54837307,16.68123841
Q7Z5Y7,18.20987134,18.25866258,18.23331176,18.02628371,18.34513356,18.07385214,18.18258439,18.16281533,18.03198609,18.33545958
Q69YH5,20.90177696,20.847122,20.8737224,20.87716641,20.87986351,20.87127095,20.85279675,20.80054311,20.87868466,20.85370622
Q9NTJ4,21.68699017,21.67753141,21.66516744,21.65454712,21.7157767,21.66291446,21.60281438,21.62388298,21.69424204,21.65071886
O75970,19.24976304,19.1309748,19.05691761,19.18296891,19.16697412,19.1554095,19.08018447,19.07338567,19.24828811,18.98271277
Q6DD88,23.76511834,23.77000904,23.75470873,23.70649181,23.83642011,23.78426319,23.78135784,23.75784486,23.77060537,23.76086929
O75420,22.28339332,22.09156954,22.18201483,22.24404412,22.20691317,22.24002622,22.16330531,22.09444229,22.20382817,22.12629754
P11441,25.37094333,25.21206458,25.27074948,25.31573385,25.5838667,25.11109129,25.09937164,25.24835687,25.50029451,25.3389588
P62140,22.00360985,22.00515767,21.96952897,21.98897321,21.96952897,21.99419948,21.95736161,21.98606988,21.95883131,21.93691768
Q96EP0,16.63109107,16.41263775,16.70891579,16.84503863,16.70891579,16.80814356,16.63109107,16.70891579,16.4784267,16.63719029
Q99081,23.10271864,23.11667068,23.11252589,23.09887622,23.20529442,23.08762965,23.08762965,23.10397294,23.12841648,23.08649559
Q86VP6,25.7755726,25.8119034,25.80219624,25.78324966,25.69485662,25.81965539,25.87692149,25.82458935,25.7532281,25.77986445
Q86UY8,22.91093316,22.81387702,22.7850284,22.84472019,22.87924654,22.8194098,22.76989946,22.83017057,22.83208729,22.78273123
Q09328,18.78108203,18.75122504,18.65448016,18.73506717,18.77468716,18.73274543,18.76809579,18.69867394,18.75306332,18.67148479
P51572,27.95503761,28.19711018,28.22092968,28.22092968,27.84926856,28.26233517,28.14168081,28.16997583,28.11316979,28.01703541
Q9BV10,16.4784267,16.46825043,16.4784267,16.44745777,16.41263775,16.4784267,16.4784267,16.43376661,16.15444895,16.39019936
Q92539,19.03929014,19.22148421,19.07626472,19.19825528,19.05126497,19.18482788,19.12551345,19.11969203,19.0487265,19.01573755
A8MPS7,21.97484285,21.91667837,21.89088212,22.03306214,21.99132158,21.94195566,21.88418855,21.95422489,21.9226228,21.95340676
O75694,18.99112974,19.2941176,19.09565031,19.18751758,18.97753262,19.1951909,19.10876541,19.13920104,19.14716038,19.28208904
Q9BT92,16.58247187,16.61774338,16.89824551,16.86052431,16.37473825,16.76770018,16.58247187,16.41263775,16.59079358,16.60440737
O15084,19.11433779,19.19281707,19.22148421,19.05126497,18.98271277,19.21894752,19.28795634,19.16023936,19.05126497,19.18751758
